workload	approachwithdrawal	engagement	arousal	Marker
7.7826e-01	-3.4727e-02	-7.6157e-01	3.9856e+00	0.0000e+00
7.6478e-01	-3.2282e-02	-7.3590e-01	3.9797e+00	0.0000e+00
7.5364e-01	-3.0989e-02	-7.1224e-01	3.9735e+00	0.0000e+00
7.4901e-01	-2.8763e-02	-6.9868e-01	3.9656e+00	0.0000e+00
7.5022e-01	-2.7593e-02	-6.9962e-01	3.9604e+00	0.0000e+00
7.5501e-01	-2.7498e-02	-7.1368e-01	3.9556e+00	0.0000e+00
7.6342e-01	-2.5571e-02	-7.3632e-01	3.9507e+00	0.0000e+00
7.7369e-01	-2.2123e-02	-7.5714e-01	3.9455e+00	0.0000e+00
7.8225e-01	-1.8839e-02	-7.7318e-01	3.9379e+00	0.0000e+00
7.8659e-01	-1.6666e-02	-7.8835e-01	3.9318e+00	0.0000e+00
7.8788e-01	-1.8847e-02	-8.0568e-01	3.9262e+00	0.0000e+00
7.9060e-01	-2.1905e-02	-8.2486e-01	3.9234e+00	0.0000e+00
7.9815e-01	-2.3424e-02	-8.4418e-01	3.9317e+00	0.0000e+00
8.0953e-01	-2.4663e-02	-8.6295e-01	3.9482e+00	0.0000e+00
8.1968e-01	-2.5329e-02	-8.7991e-01	3.9947e+00	0.0000e+00
8.2159e-01	-2.7622e-02	-8.9325e-01	4.0863e+00	0.0000e+00
8.1299e-01	-3.1254e-02	-9.0377e-01	4.1674e+00	0.0000e+00
7.9807e-01	-3.4204e-02	-9.1404e-01	4.2243e+00	0.0000e+00
7.8435e-01	-3.5734e-02	-9.2327e-01	4.3092e+00	0.0000e+00
7.7527e-01	-3.5933e-02	-9.3019e-01	4.3991e+00	0.0000e+00
7.6973e-01	-3.6054e-02	-9.3484e-01	4.5079e+00	0.0000e+00
7.6694e-01	-3.6887e-02	-9.3677e-01	4.6691e+00	0.0000e+00
7.6930e-01	-3.9095e-02	-9.3744e-01	4.7886e+00	0.0000e+00
7.7721e-01	-4.1016e-02	-9.3850e-01	4.8938e+00	0.0000e+00
7.8859e-01	-4.1723e-02	-9.3999e-01	5.0157e+00	0.0000e+00
8.0001e-01	-4.1550e-02	-9.4129e-01	5.0894e+00	0.0000e+00
8.0853e-01	-4.2221e-02	-9.4161e-01	5.1391e+00	0.0000e+00
8.1184e-01	-4.1344e-02	-9.4094e-01	5.1691e+00	0.0000e+00
8.0968e-01	-3.8655e-02	-9.3884e-01	5.1721e+00	0.0000e+00
8.0515e-01	-3.3843e-02	-9.3517e-01	5.1407e+00	0.0000e+00
8.0207e-01	-2.7859e-02	-9.2976e-01	5.0951e+00	0.0000e+00
8.0103e-01	-2.2722e-02	-9.2233e-01	5.0377e+00	0.0000e+00
7.9698e-01	-2.2418e-02	-9.0737e-01	4.9772e+00	0.0000e+00
7.9280e-01	-2.3324e-02	-8.9483e-01	4.9187e+00	0.0000e+00
7.8898e-01	-2.4624e-02	-8.8509e-01	4.8427e+00	0.0000e+00
7.8541e-01	-2.4986e-02	-8.7816e-01	4.7876e+00	0.0000e+00
7.8145e-01	-2.4244e-02	-8.7260e-01	4.7388e+00	0.0000e+00
7.7668e-01	-2.2634e-02	-8.6640e-01	4.6960e+00	0.0000e+00
7.7173e-01	-2.0285e-02	-8.5794e-01	4.6602e+00	0.0000e+00
7.6810e-01	-1.8173e-02	-8.4726e-01	4.6284e+00	0.0000e+00
7.6606e-01	-1.6133e-02	-8.3575e-01	4.5999e+00	0.0000e+00
7.6457e-01	-1.3097e-02	-8.2482e-01	4.5656e+00	0.0000e+00
7.5014e-01	-1.1330e-02	-8.1597e-01	4.5417e+00	0.0000e+00
7.3666e-01	-9.8716e-03	-8.0254e-01	4.5192e+00	0.0000e+00
7.2710e-01	-9.9799e-03	-7.8540e-01	4.4917e+00	0.0000e+00
7.2459e-01	-1.1734e-02	-7.6798e-01	4.4728e+00	0.0000e+00
7.3082e-01	-1.4539e-02	-7.5396e-01	4.4552e+00	0.0000e+00
7.4500e-01	-1.8502e-02	-7.4457e-01	4.4380e+00	0.0000e+00
7.6319e-01	-2.2574e-02	-7.3936e-01	4.4218e+00	0.0000e+00
7.8137e-01	-2.4953e-02	-7.3782e-01	4.4009e+00	0.0000e+00
7.9647e-01	-2.6115e-02	-7.3867e-01	4.3854e+00	0.0000e+00
8.0575e-01	-2.5230e-02	-7.3743e-01	4.3707e+00	0.0000e+00
8.0852e-01	-2.2590e-02	-7.3067e-01	4.3562e+00	0.0000e+00
8.0651e-01	-1.9214e-02	-7.1742e-01	4.3421e+00	0.0000e+00
8.0233e-01	-1.5408e-02	-6.9942e-01	4.3236e+00	0.0000e+00
7.9823e-01	-1.2101e-02	-6.7997e-01	4.3016e+00	0.0000e+00
7.9325e-01	-1.1340e-02	-6.6035e-01	4.2855e+00	0.0000e+00
7.8649e-01	-1.2849e-02	-6.4183e-01	4.2749e+00	0.0000e+00
7.7946e-01	-1.6019e-02	-6.2634e-01	4.2616e+00	0.0000e+00
7.7446e-01	-2.0214e-02	-6.1029e-01	4.2520e+00	0.0000e+00
7.7191e-01	-2.2432e-02	-5.9112e-01	4.2430e+00	0.0000e+00
7.7041e-01	-2.4066e-02	-5.6987e-01	4.2345e+00	0.0000e+00
7.6734e-01	-2.5685e-02	-5.4907e-01	4.2267e+00	0.0000e+00
7.6225e-01	-2.5868e-02	-5.2974e-01	4.2169e+00	0.0000e+00
7.5610e-01	-2.3866e-02	-5.1311e-01	4.2099e+00	0.0000e+00
7.5106e-01	-2.0003e-02	-5.0013e-01	4.2032e+00	0.0000e+00
7.4899e-01	-1.6245e-02	-4.8997e-01	4.1964e+00	0.0000e+00
7.4976e-01	-1.5603e-02	-4.8001e-01	4.1896e+00	0.0000e+00
7.5123e-01	-1.7103e-02	-4.6924e-01	4.1801e+00	0.0000e+00
7.5340e-01	-1.9451e-02	-4.5844e-01	4.1722e+00	0.0000e+00
7.5750e-01	-2.0856e-02	-4.4839e-01	4.1637e+00	0.0000e+00
7.6277e-01	-2.0453e-02	-4.4047e-01	4.1546e+00	0.0000e+00
7.6638e-01	-1.8224e-02	-4.3485e-01	4.1455e+00	0.0000e+00
7.6624e-01	-1.5980e-02	-4.2992e-01	4.1340e+00	0.0000e+00
7.6135e-01	-1.3923e-02	-4.2451e-01	4.1259e+00	0.0000e+00
7.5278e-01	-1.1843e-02	-4.1948e-01	4.1183e+00	0.0000e+00
7.4434e-01	-9.5730e-03	-4.1650e-01	4.1103e+00	0.0000e+00
7.3929e-01	-8.3177e-03	-4.1502e-01	4.1023e+00	0.0000e+00
7.3740e-01	-8.3760e-03	-4.1430e-01	4.0918e+00	0.0000e+00
7.3729e-01	-1.0161e-02	-4.1405e-01	4.0839e+00	0.0000e+00
7.3733e-01	-1.3764e-02	-4.1431e-01	4.0758e+00	0.0000e+00
7.3639e-01	-1.7584e-02	-4.1496e-01	4.0672e+00	0.0000e+00
7.3414e-01	-2.0390e-02	-4.1475e-01	4.0585e+00	0.0000e+00
7.3113e-01	-2.1694e-02	-4.1257e-01	4.0476e+00	0.0000e+00
7.2886e-01	-2.0641e-02	-4.0819e-01	4.0403e+00	0.0000e+00
7.2958e-01	-1.7277e-02	-4.0188e-01	4.0330e+00	0.0000e+00
7.3497e-01	-1.2207e-02	-3.9487e-01	4.0255e+00	0.0000e+00
7.4407e-01	-6.4165e-03	-3.8893e-01	4.0186e+00	0.0000e+00
7.5369e-01	-1.2927e-03	-3.8582e-01	4.0113e+00	0.0000e+00
7.5989e-01	2.9745e-03	-3.8544e-01	4.0078e+00	0.0000e+00
7.6116e-01	5.3184e-03	-3.8616e-01	4.0057e+00	0.0000e+00
7.5962e-01	5.0483e-03	-3.8668e-01	4.0039e+00	0.0000e+00
7.5684e-01	4.2173e-03	-3.8714e-01	4.0028e+00	0.0000e+00
7.5400e-01	5.2077e-03	-3.8732e-01	4.0020e+00	0.0000e+00
7.5231e-01	8.3899e-03	-3.8696e-01	4.0010e+00	0.0000e+00
7.5001e-01	1.3162e-02	-3.8544e-01	3.9988e+00	0.0000e+00
7.4423e-01	1.8758e-02	-3.8250e-01	3.9954e+00	0.0000e+00
7.3296e-01	2.5134e-02	-3.7814e-01	3.9913e+00	0.0000e+00
7.1782e-01	3.2119e-02	-3.7247e-01	3.9864e+00	0.0000e+00
7.0006e-01	3.6461e-02	-3.6676e-01	3.9833e+00	0.0000e+00
6.8507e-01	3.9915e-02	-3.6013e-01	3.9798e+00	0.0000e+00
6.7531e-01	4.2718e-02	-3.5361e-01	3.9758e+00	0.0000e+00
6.7077e-01	4.5089e-02	-3.4859e-01	3.9710e+00	0.0000e+00
6.6973e-01	4.6695e-02	-3.4553e-01	3.9636e+00	0.0000e+00
6.6992e-01	4.8316e-02	-3.4406e-01	3.9578e+00	0.0000e+00
6.6906e-01	4.9918e-02	-3.4383e-01	3.9520e+00	0.0000e+00
6.6793e-01	5.1419e-02	-3.4475e-01	3.9445e+00	0.0000e+00
6.6785e-01	5.3165e-02	-3.4659e-01	3.9396e+00	0.0000e+00
6.6921e-01	5.5371e-02	-3.4802e-01	3.9372e+00	0.0000e+00
6.7143e-01	5.7893e-02	-3.4844e-01	3.9378e+00	0.0000e+00
6.7288e-01	6.0690e-02	-3.4795e-01	3.9423e+00	0.0000e+00
6.7145e-01	6.3323e-02	-3.4715e-01	3.9488e+00	0.0000e+00
6.6751e-01	6.5244e-02	-3.4693e-01	3.9558e+00	0.0000e+00
6.6243e-01	6.5898e-02	-3.4801e-01	3.9629e+00	0.0000e+00
6.5810e-01	6.4788e-02	-3.4968e-01	3.9653e+00	0.0000e+00
6.5599e-01	6.2735e-02	-3.5126e-01	3.9642e+00	0.0000e+00
6.5656e-01	6.1548e-02	-3.5243e-01	3.9584e+00	0.0000e+00
6.5931e-01	6.3791e-02	-3.5297e-01	3.9516e+00	0.0000e+00
6.6340e-01	6.8117e-02	-3.5331e-01	3.9433e+00	0.0000e+00
6.6730e-01	7.2219e-02	-3.5276e-01	3.9346e+00	0.0000e+00
6.6913e-01	7.4844e-02	-3.5073e-01	3.9258e+00	0.0000e+00
6.6748e-01	7.5925e-02	-3.4818e-01	3.9140e+00	0.0000e+00
6.6277e-01	7.6866e-02	-3.4589e-01	3.9052e+00	0.0000e+00
6.5783e-01	7.9756e-02	-3.4400e-01	3.8971e+00	0.0000e+00
6.4885e-01	7.3636e-02	-3.4639e-01	3.8896e+00	0.0000e+00
6.4724e-01	6.5396e-02	-3.4816e-01	3.8832e+00	0.0000e+00
6.4980e-01	5.3389e-02	-3.4810e-01	3.8755e+00	0.0000e+00
6.5502e-01	3.8336e-02	-3.4580e-01	3.8696e+00	0.0000e+00
6.6188e-01	2.3512e-02	-3.4222e-01	3.8634e+00	0.0000e+00
6.6754e-01	1.3687e-02	-3.3911e-01	3.8568e+00	0.0000e+00
6.7084e-01	1.1340e-02	-3.3757e-01	3.8505e+00	0.0000e+00
6.7385e-01	1.3932e-02	-3.3768e-01	3.8434e+00	0.0000e+00
6.8161e-01	1.4096e-02	-3.4185e-01	3.8390e+00	0.0000e+00
6.9637e-01	2.7129e-03	-3.5194e-01	3.8351e+00	0.0000e+00
7.1458e-01	-2.1855e-02	-3.6597e-01	3.8317e+00	0.0000e+00
7.2977e-01	-5.5832e-02	-3.7992e-01	3.8285e+00	0.0000e+00
7.3610e-01	-9.1691e-02	-3.9077e-01	3.8243e+00	0.0000e+00
7.3318e-01	-1.2297e-01	-3.9747e-01	3.8207e+00	0.0000e+00
7.2318e-01	-1.4586e-01	-4.0059e-01	3.8161e+00	0.0000e+00
7.1257e-01	-1.6420e-01	-4.0286e-01	3.8107e+00	0.0000e+00
7.0747e-01	-1.7858e-01	-4.0585e-01	3.8051e+00	0.0000e+00
7.0707e-01	-1.8952e-01	-4.0777e-01	3.7980e+00	0.0000e+00
7.1152e-01	-1.9952e-01	-4.0680e-01	3.7930e+00	0.0000e+00
7.1913e-01	-2.0735e-01	-4.0324e-01	3.7883e+00	0.0000e+00
7.2530e-01	-2.1177e-01	-3.9838e-01	3.7814e+00	0.0000e+00
7.2743e-01	-2.1379e-01	-3.9289e-01	3.7762e+00	0.0000e+00
7.2371e-01	-2.1667e-01	-3.8852e-01	3.7763e+00	0.0000e+00
7.1448e-01	-2.2158e-01	-3.8791e-01	3.8270e+00	0.0000e+00
7.0278e-01	-2.3094e-01	-3.9369e-01	3.9831e+00	0.0000e+00
6.9851e-01	-2.2831e-01	-4.0155e-01	4.1568e+00	0.0000e+00
6.9797e-01	-2.2645e-01	-4.1025e-01	4.2343e+00	0.0000e+00
7.0010e-01	-2.2388e-01	-4.1708e-01	4.2611e+00	0.0000e+00
7.0380e-01	-2.1992e-01	-4.2028e-01	4.2667e+00	0.0000e+00
7.0799e-01	-2.1556e-01	-4.1984e-01	4.2588e+00	0.0000e+00
7.1207e-01	-2.0836e-01	-4.1649e-01	4.2477e+00	0.0000e+00
7.1579e-01	-1.9717e-01	-4.1139e-01	4.2364e+00	0.0000e+00
7.2000e-01	-1.8397e-01	-4.0615e-01	4.2262e+00	0.0000e+00
7.2569e-01	-1.7101e-01	-4.0168e-01	4.2159e+00	0.0000e+00
7.3126e-01	-1.6005e-01	-3.9793e-01	4.2075e+00	0.0000e+00
7.3505e-01	-1.5197e-01	-3.9426e-01	4.2009e+00	0.0000e+00
7.3618e-01	-1.4753e-01	-3.9022e-01	4.1950e+00	0.0000e+00
7.3442e-01	-1.4692e-01	-3.8614e-01	4.1910e+00	0.0000e+00
7.3109e-01	-1.4791e-01	-3.8218e-01	4.1872e+00	0.0000e+00
7.2891e-01	-1.4924e-01	-3.7837e-01	4.1837e+00	0.0000e+00
7.2844e-01	-1.5070e-01	-3.7512e-01	4.1788e+00	0.0000e+00
7.2856e-01	-1.5185e-01	-3.7259e-01	4.1749e+00	0.0000e+00
7.2790e-01	-1.5196e-01	-3.7069e-01	4.1709e+00	0.0000e+00
7.2570e-01	-1.5108e-01	-3.6900e-01	4.1666e+00	0.0000e+00
7.2230e-01	-1.5022e-01	-3.6747e-01	4.1624e+00	0.0000e+00
7.1914e-01	-1.5009e-01	-3.6639e-01	4.1566e+00	0.0000e+00
7.1653e-01	-1.4969e-01	-3.6565e-01	4.1522e+00	0.0000e+00
7.1396e-01	-1.4800e-01	-3.6485e-01	4.1479e+00	0.0000e+00
7.1067e-01	-1.4490e-01	-3.6399e-01	4.1421e+00	0.0000e+00
7.0670e-01	-1.4183e-01	-3.6382e-01	4.1347e+00	0.0000e+00
7.0716e-01	-1.3911e-01	-3.6278e-01	4.1287e+00	0.0000e+00
7.0681e-01	-1.3732e-01	-3.6224e-01	4.1246e+00	0.0000e+00
7.0572e-01	-1.3535e-01	-3.6186e-01	4.1209e+00	0.0000e+00
7.0287e-01	-1.3195e-01	-3.6154e-01	4.1182e+00	0.0000e+00
6.9868e-01	-1.2651e-01	-3.6121e-01	4.1161e+00	0.0000e+00
6.9532e-01	-1.2070e-01	-3.6111e-01	4.1158e+00	0.0000e+00
6.9449e-01	-1.1611e-01	-3.6083e-01	4.1165e+00	0.0000e+00
6.9502e-01	-1.1300e-01	-3.6014e-01	4.1184e+00	0.0000e+00
6.9363e-01	-1.0880e-01	-3.5786e-01	4.1206e+00	0.0000e+00
6.8836e-01	-9.9990e-02	-3.5362e-01	4.1247e+00	0.0000e+00
6.7986e-01	-8.7565e-02	-3.4880e-01	4.1314e+00	0.0000e+00
6.7053e-01	-7.5258e-02	-3.4494e-01	4.1427e+00	0.0000e+00
6.6282e-01	-6.6925e-02	-3.4361e-01	4.1619e+00	0.0000e+00
6.5769e-01	-6.3893e-02	-3.4504e-01	4.1768e+00	0.0000e+00
6.5557e-01	-6.4458e-02	-3.4836e-01	4.1902e+00	0.0000e+00
6.5531e-01	-6.3806e-02	-3.5151e-01	4.2015e+00	0.0000e+00
6.5625e-01	-6.1159e-02	-3.5305e-01	4.2093e+00	0.0000e+00
6.5822e-01	-5.7690e-02	-3.5337e-01	4.2139e+00	0.0000e+00
6.5961e-01	-5.4204e-02	-3.5417e-01	4.2128e+00	0.0000e+00
6.5980e-01	-5.2083e-02	-3.5602e-01	4.2082e+00	0.0000e+00
6.6055e-01	-5.1398e-02	-3.5819e-01	4.2017e+00	0.0000e+00
6.6389e-01	-5.0538e-02	-3.6027e-01	4.1942e+00	0.0000e+00
6.7051e-01	-4.7647e-02	-3.6172e-01	4.1846e+00	0.0000e+00
6.7996e-01	-4.2368e-02	-3.6163e-01	4.1782e+00	0.0000e+00
6.8956e-01	-3.5442e-02	-3.5900e-01	4.1738e+00	0.0000e+00
6.9553e-01	-2.8907e-02	-3.5452e-01	4.1718e+00	0.0000e+00
6.9650e-01	-2.3892e-02	-3.4956e-01	4.1732e+00	0.0000e+00
6.9394e-01	-2.0427e-02	-3.4560e-01	4.1780e+00	0.0000e+00
6.9013e-01	-1.8652e-02	-3.4338e-01	4.1826e+00	0.0000e+00
6.8624e-01	-1.8002e-02	-3.4337e-01	4.1866e+00	0.0000e+00
6.8294e-01	-1.9911e-02	-3.4575e-01	4.1900e+00	0.0000e+00
6.7996e-01	-2.4773e-02	-3.4978e-01	4.1950e+00	0.0000e+00
6.7594e-01	-3.0972e-02	-3.5388e-01	4.2077e+00	0.0000e+00
6.6948e-01	-3.6636e-02	-3.5705e-01	4.2251e+00	0.0000e+00
6.6182e-01	-4.0936e-02	-3.5904e-01	4.2531e+00	0.0000e+00
6.5557e-01	-4.3614e-02	-3.6015e-01	4.2895e+00	0.0000e+00
6.5241e-01	-4.3960e-02	-3.6123e-01	4.3337e+00	0.0000e+00
6.5281e-01	-4.1803e-02	-3.6302e-01	4.3954e+00	0.0000e+00
6.5631e-01	-3.7901e-02	-3.6600e-01	4.4363e+00	0.0000e+00
6.6162e-01	-3.3078e-02	-3.6958e-01	4.4662e+00	0.0000e+00
6.6820e-01	-2.7397e-02	-3.7298e-01	4.4854e+00	0.0000e+00
6.7619e-01	-2.1896e-02	-3.7719e-01	4.4921e+00	0.0000e+00
6.8553e-01	-2.0211e-02	-3.8281e-01	4.4879e+00	0.0000e+00
6.9527e-01	-2.2485e-02	-3.8941e-01	4.4779e+00	0.0000e+00
7.0528e-01	-2.6237e-02	-3.9532e-01	4.4645e+00	0.0000e+00
7.1437e-01	-2.8991e-02	-3.9881e-01	4.4452e+00	0.0000e+00
7.2067e-01	-3.0683e-02	-3.9987e-01	4.4264e+00	0.0000e+00
7.2379e-01	-3.2240e-02	-4.0047e-01	4.4135e+00	0.0000e+00
7.2646e-01	-3.3899e-02	-4.0156e-01	4.4018e+00	0.0000e+00
7.3109e-01	-3.4640e-02	-4.0244e-01	4.3875e+00	0.0000e+00
7.3779e-01	-3.4163e-02	-4.0293e-01	4.3777e+00	0.0000e+00
7.4534e-01	-3.2931e-02	-4.0364e-01	4.3689e+00	0.0000e+00
7.5221e-01	-3.2078e-02	-4.0504e-01	4.3585e+00	0.0000e+00
7.5862e-01	-3.1121e-02	-4.0713e-01	4.3497e+00	0.0000e+00
7.6737e-01	-2.7827e-02	-4.1003e-01	4.3416e+00	0.0000e+00
7.7998e-01	-2.0697e-02	-4.1335e-01	4.3322e+00	0.0000e+00
7.9440e-01	-1.1424e-02	-4.1750e-01	4.3214e+00	0.0000e+00
8.0816e-01	-2.0673e-03	-4.2231e-01	4.3137e+00	0.0000e+00
8.1973e-01	5.4121e-03	-4.2656e-01	4.3068e+00	0.0000e+00
8.2844e-01	9.9336e-03	-4.2911e-01	4.3000e+00	0.0000e+00
8.3435e-01	1.1742e-02	-4.2976e-01	4.2933e+00	0.0000e+00
8.3914e-01	1.2840e-02	-4.2979e-01	4.2851e+00	0.0000e+00
8.4280e-01	1.5508e-02	-4.2964e-01	4.2805e+00	0.0000e+00
8.4555e-01	1.8840e-02	-4.2913e-01	4.2789e+00	0.0000e+00
8.4885e-01	2.1480e-02	-4.2810e-01	4.2809e+00	0.0000e+00
8.5399e-01	2.2308e-02	-4.2765e-01	4.2865e+00	0.0000e+00
8.6026e-01	2.2415e-02	-4.2944e-01	4.2931e+00	0.0000e+00
8.6683e-01	2.1242e-02	-4.3450e-01	4.2969e+00	0.0000e+00
8.7457e-01	1.8311e-02	-4.4093e-01	4.2985e+00	0.0000e+00
8.8421e-01	1.4798e-02	-4.4640e-01	4.2977e+00	0.0000e+00
8.9279e-01	1.1128e-02	-4.4985e-01	4.2945e+00	0.0000e+00
8.9631e-01	7.2133e-03	-4.5086e-01	4.2895e+00	0.0000e+00
8.9281e-01	3.8734e-03	-4.4948e-01	4.2881e+00	0.0000e+00
8.8536e-01	5.8589e-04	-4.4746e-01	4.2937e+00	0.0000e+00
8.8013e-01	-2.8764e-03	-4.4710e-01	4.3091e+00	0.0000e+00
8.8057e-01	-5.7292e-03	-4.4891e-01	4.3416e+00	0.0000e+00
8.8681e-01	-7.4862e-03	-4.5178e-01	4.3882e+00	0.0000e+00
8.9554e-01	-8.3765e-03	-4.5414e-01	4.3912e+00	0.0000e+00
9.0273e-01	-8.6272e-03	-4.5532e-01	4.3350e+00	0.0000e+00
9.0811e-01	-8.3020e-03	-4.5519e-01	4.2958e+00	0.0000e+00
9.1200e-01	-7.1558e-03	-4.5502e-01	4.2784e+00	0.0000e+00
9.1514e-01	-6.2780e-03	-4.5740e-01	4.2784e+00	0.0000e+00
9.1815e-01	-6.1762e-03	-4.6343e-01	4.2883e+00	0.0000e+00
9.2175e-01	-7.2297e-03	-4.7198e-01	4.2924e+00	0.0000e+00
9.2613e-01	-8.4006e-03	-4.8082e-01	4.2844e+00	0.0000e+00
9.3005e-01	-8.6290e-03	-4.8809e-01	4.2658e+00	0.0000e+00
9.3272e-01	-7.7392e-03	-4.9315e-01	4.2478e+00	0.0000e+00
9.3409e-01	-6.4940e-03	-4.9609e-01	4.2282e+00	0.0000e+00
9.3350e-01	-6.3501e-03	-4.9678e-01	4.2085e+00	0.0000e+00
9.3025e-01	-7.6268e-03	-4.9574e-01	4.1898e+00	0.0000e+00
9.2491e-01	-1.0544e-02	-4.9334e-01	4.1667e+00	0.0000e+00
9.1986e-01	-1.4881e-02	-4.8904e-01	4.1514e+00	0.0000e+00
9.1680e-01	-1.7504e-02	-4.8320e-01	4.1388e+00	0.0000e+00
9.1620e-01	-1.7282e-02	-4.7707e-01	4.1274e+00	0.0000e+00
9.1636e-01	-1.4620e-02	-4.7298e-01	4.1167e+00	0.0000e+00
9.1589e-01	-9.2778e-03	-4.7205e-01	4.1023e+00	0.0000e+00
9.1527e-01	-7.7140e-04	-4.7354e-01	4.0917e+00	0.0000e+00
9.1571e-01	8.6484e-03	-4.7643e-01	4.0812e+00	0.0000e+00
9.1638e-01	1.4572e-02	-4.8219e-01	4.0710e+00	0.0000e+00
9.1461e-01	1.5442e-02	-4.9301e-01	4.0614e+00	0.0000e+00
9.0949e-01	1.3507e-02	-5.1012e-01	4.0489e+00	0.0000e+00
9.0238e-01	9.6385e-03	-5.3173e-01	4.0403e+00	0.0000e+00
8.9605e-01	5.1350e-03	-5.5458e-01	4.0321e+00	0.0000e+00
8.9176e-01	2.4555e-04	-5.7628e-01	4.0240e+00	0.0000e+00
8.8761e-01	-6.8497e-03	-5.9535e-01	4.0172e+00	0.0000e+00
8.8169e-01	-1.5965e-02	-6.1350e-01	4.0113e+00	0.0000e+00
8.7597e-01	-2.5449e-02	-6.3293e-01	4.0087e+00	0.0000e+00
8.7502e-01	-3.7401e-02	-6.5633e-01	4.0067e+00	0.0000e+00
8.8068e-01	-5.0889e-02	-6.8346e-01	4.0046e+00	0.0000e+00
8.9284e-01	-6.1880e-02	-7.1121e-01	4.0027e+00	0.0000e+00
9.0755e-01	-6.7726e-02	-7.3541e-01	4.0008e+00	0.0000e+00
9.1876e-01	-6.9101e-02	-7.5298e-01	4.0041e+00	0.0000e+00
9.2448e-01	-6.8252e-02	-7.6572e-01	4.0171e+00	0.0000e+00
9.2558e-01	-6.6571e-02	-7.7556e-01	4.0396e+00	0.0000e+00
9.2604e-01	-6.4933e-02	-7.8339e-01	4.0732e+00	0.0000e+00
9.2872e-01	-6.3376e-02	-7.9155e-01	4.1254e+00	0.0000e+00
9.3532e-01	-6.2704e-02	-8.0243e-01	4.1649e+00	0.0000e+00
9.4431e-01	-6.2193e-02	-8.1486e-01	4.2004e+00	0.0000e+00
9.5127e-01	-6.0514e-02	-8.2853e-01	4.2349e+00	0.0000e+00
9.5314e-01	-5.7999e-02	-8.4326e-01	4.2493e+00	0.0000e+00
9.5141e-01	-5.5330e-02	-8.5850e-01	4.2515e+00	0.0000e+00
9.5292e-01	-5.3260e-02	-8.7553e-01	4.2432e+00	0.0000e+00
9.6436e-01	-5.3471e-02	-8.9438e-01	4.2358e+00	0.0000e+00
9.8283e-01	-5.5358e-02	-9.1200e-01	4.2306e+00	0.0000e+00
1.0016e+00	-5.6860e-02	-9.2620e-01	4.2290e+00	0.0000e+00
1.0156e+00	-5.6871e-02	-9.3795e-01	4.2319e+00	0.0000e+00
1.0232e+00	-5.5473e-02	-9.4789e-01	4.2326e+00	0.0000e+00
1.0273e+00	-5.3298e-02	-9.5722e-01	4.2300e+00	0.0000e+00
1.0323e+00	-5.0138e-02	-9.6598e-01	4.2257e+00	0.0000e+00
1.0373e+00	-4.7204e-02	-9.7259e-01	4.2189e+00	0.0000e+00
1.0409e+00	-4.5786e-02	-9.7457e-01	4.2091e+00	0.0000e+00
1.0423e+00	-4.5873e-02	-9.7003e-01	4.1937e+00	0.0000e+00
1.0471e+00	-4.5449e-02	-9.7462e-01	4.1808e+00	0.0000e+00
1.0529e+00	-4.4746e-02	-9.7743e-01	4.1670e+00	0.0000e+00
1.0592e+00	-4.4406e-02	-9.8096e-01	4.1490e+00	0.0000e+00
1.0659e+00	-4.5052e-02	-9.8739e-01	4.1363e+00	0.0000e+00
1.0729e+00	-4.6933e-02	-9.9707e-01	4.1247e+00	0.0000e+00
1.0800e+00	-4.9036e-02	-1.0090e+00	4.1135e+00	0.0000e+00
1.0877e+00	-5.0569e-02	-1.0228e+00	4.1031e+00	0.0000e+00
1.0958e+00	-5.1201e-02	-1.0387e+00	4.0909e+00	0.0000e+00
1.1037e+00	-5.0721e-02	-1.0568e+00	4.0801e+00	0.0000e+00
1.1093e+00	-4.8469e-02	-1.0766e+00	4.0709e+00	0.0000e+00
1.1032e+00	-4.1390e-02	-1.0786e+00	4.0660e+00	0.0000e+00
1.0960e+00	-2.9080e-02	-1.0827e+00	4.0634e+00	0.0000e+00
1.0918e+00	-1.4198e-02	-1.0876e+00	4.0632e+00	0.0000e+00
1.0906e+00	-2.2582e-03	-1.0918e+00	4.0654e+00	0.0000e+00
1.0911e+00	2.2288e-03	-1.0949e+00	4.0730e+00	0.0000e+00
1.0911e+00	5.6944e-05	-1.0943e+00	4.0847e+00	0.0000e+00
1.0895e+00	-2.7506e-03	-1.0869e+00	4.1017e+00	0.0000e+00
1.0889e+00	-1.0054e-03	-1.0714e+00	4.1203e+00	0.0000e+00
1.0911e+00	4.7829e-03	-1.0491e+00	4.1384e+00	0.0000e+00
1.0946e+00	1.4489e-02	-1.0277e+00	4.1533e+00	0.0000e+00
1.0967e+00	2.6827e-02	-1.0142e+00	4.1539e+00	0.0000e+00
1.0964e+00	3.7603e-02	-1.0140e+00	4.1497e+00	0.0000e+00
1.0949e+00	4.4201e-02	-1.0263e+00	4.1393e+00	0.0000e+00
1.0924e+00	4.4651e-02	-1.0442e+00	4.1281e+00	0.0000e+00
1.0872e+00	3.9171e-02	-1.0603e+00	4.1163e+00	0.0000e+00
1.0767e+00	3.4494e-02	-1.0681e+00	4.1058e+00	0.0000e+00
1.0623e+00	3.5683e-02	-1.0670e+00	4.1004e+00	0.0000e+00
1.0471e+00	4.0481e-02	-1.0625e+00	4.1027e+00	0.0000e+00
